sentence,audio_kz_wav
Бұл бағдарлама қазіргі кезге дейін жарыққа шығады.,nan
Әр бағдарлама арнайы тақырыпқа түсіріледі.,nan
"Оған құрылтай мүшелері, сарапшылар кезекпен шақырылады.",nan
"Сессия аясында құрылтай мүшелері, қазіргі ақын-жазушылар шығармаларында ұлттық құндылықтарға басымдық беру, отандық әдебиет пен киноны дамыту жайын талқылады.",nan
Сарапшылар мұражайлар мен әдеби орталықтар және кітапханалардың жағдайын жақсарту қажет деген ойын ортаға салды.,nan
"Азамат Сатыбалды, Ұлттық құрылтай мүшесі: - Біз, әрине, тек қана коммерциялық бағытта киноларды көріп жүрміз.",nan
Бұл–комедия.,nan
Оны түсінеміз.,nan
Ол–өте жақсы нәрсе.,nan
Ол болу керек.,nan
"Соның қасына басқа аналогы бар, басқа да Қазақфильм түсірген, мемлекеттік деңгейдегі, басқа да жанрлардағы кино көрсететін кинотеатрлар салуымыз керек.",nan
